model	abbreviation	officialName	equation	GENE ASSOCIATION	lowbnd	uppbnd	obj_coef	COMPARTMENT	SUBSYSTEM
iFap484	PSERT	phosphoserine transaminase	L-Glutamate_C5H9NO4[c] + 3-Phosphohydroxypyruvate_C3H5O7P[c] => 2-Oxoglutarate_C5H6O5[c] + O-Phospho-L-Serine_C3H8NO6P[c]	NA	0	1000	0	NA	Glycine and Serine and Threonine
iFap484	SERD_L	L-serine deaminase	L-Serine_C3H7NO3[c] => Ammonium_H3N[c] + Pyruvate_C3H4O3[c]	NA	0	0	0	NA	Glycine and Serine and Threonine
iFap484	ATHRDHr	L-allo-threonine dehydrogenase	NADP+_C21H28N7O17P3[c] + L-Allo-threonine_C4H9NO3[c] <=> H+_[c] + NADPH_C21H30N7O17P3[c] + L-2-Amino-3-oxobutanoate_C4H7NO3[c]	NA	-1000	1000	0	NA	Glycine and Serine and Threonine
iFap484	THRA2i	L-allo-Threonine Aldolase	L-Allo-threonine_C4H9NO3[c] => Glycine_C2H5NO2[c] + Acetaldehyde_C2H4O[c]	NA	0	1000	0	NA	Glycine and Serine and Threonine
iFap484	THRAi	Threonine aldolase	L-Threonine_C4H9NO3[c] => Glycine_C2H5NO2[c] + Acetaldehyde_C2H4O[c]	NA	0	1000	0	NA	Glycine and Serine and Threonine
iFap484	THRS	threonine synthase	H2O_H2O[c] + O-Phospho-L-homoserine_C4H10NO6P[c] => Phosphate_H3O4P[c] + L-Threonine_C4H9NO3[c]	NA	0	1000	0	NA	Glycine and Serine and Threonine
iFap484	HSK	homoserine kinase	ATP_C10H16N5O13P3[c] + L-Homoserine_C4H9NO3[c] => ADP_C10H15N5O10P2[c] + H+_[c] + O-Phospho-L-homoserine_C4H10NO6P[c]	NA	0	1000	0	NA	Glycine and Serine and Threonine
iFap484	HSDy	homoserine dehydrogenase (NADPH)	NADP+_C21H28N7O17P3[c] + L-Homoserine_C4H9NO3[c] <=> H+_[c] + NADPH_C21H30N7O17P3[c] + L-Aspartate 4-semialdehyde_C4H7NO3[c]	NA	-1000	1000	0	NA	Glycine and Serine and Threonine
iFap484	ASAD	aspartate-semialdehyde dehydrogenase	Phosphate_H3O4P[c] + NADP+_C21H28N7O17P3[c] + L-Aspartate 4-semialdehyde_C4H7NO3[c] <=> H+_[c] + NADPH_C21H30N7O17P3[c] + 4-Phospho-L-aspartate_C4H8NO7P[c]	NA	-1000	1000	0	NA	Glycine and Serine and Threonine
iFap484	ASPK	aspartate kinase	ATP_C10H16N5O13P3[c] + L-Aspartate_C4H7NO4[c] <=> ADP_C10H15N5O10P2[c] + 4-Phospho-L-aspartate_C4H8NO7P[c]	NA	-1000	1000	0	NA	Glycine and Serine and Threonine
iFap484	HPYRRy	Hydroxypyruvate reductase (NADPH)	H+_[c] + NADPH_C21H30N7O17P3[c] + Hydroxypyruvate_C3H4O4[c] => NADP+_C21H28N7O17P3[c] + (R)-Glycerate_C3H6O4[c]	NA	0	1000	0	NA	Glycine and Serine and Threonine
iFap484	HPYRRy1	Hydroxypyruvate reductase (NADPH)	H+_[c] + NADH_C21H29N7O14P2[c] + Hydroxypyruvate_C3H4O4[c] => NAD+_C21H27N7O14P2[c] + (R)-Glycerate_C3H6O4[c]	NA	0	1000	0	NA	Glycine and Serine and Threonine
iFap484	PGCD	phosphoglycerate dehydrogenase	NAD+_C21H27N7O14P2[c] + 3-Phospho-D-glycerate_C3H7O7P[c] => H+_[c] + NADH_C21H29N7O14P2[c] + 3-Phosphohydroxypyruvate_C3H5O7P[c]	NA	0	1000	0	NA	Glycine and Serine and Threonine
iFap484	AGPR	N-acetyl-g-glutamyl-phosphate reductase	Phosphate_H3O4P[c] + NADP+_C21H28N7O17P3[c] + N-Acetyl-L-glutamate 5-semialdehyde_C7H11NO4[c] <=> H+_[c] + NADPH_C21H30N7O17P3[c] + N-Acetyl-L-glutamyl 5-phosphate_C7H12NO8P[c]	NA	-1000	1000	0	NA	Arginine and Proline
iFap484	G5SD	glutamate-5-semialdehyde dehydrogenase	H+_[c] + NADPH_C21H30N7O17P3[c] + L-Glutamate 5-phosphate_C5H10NO7P[c] => Phosphate_H3O4P[c] + NADP+_C21H28N7O17P3[c] + L-Glutamate 5-semialdehyde_C5H9NO3[c]	NA	0	1000	0	NA	Arginine and Proline
iFap484	P5CR	pyrroline-5-carboxylate reductase	2 H+_[c] + NADPH_C21H30N7O17P3[c] + 1-Pyrroline-5-carboxylate_C5H7NO2[c] => L-Proline_C5H9NO2[c] + NADP+_C21H28N7O17P3[c]	NA	0	1000	0	NA	Arginine and Proline
iFap484	OCBT	ornithine carbamoyltransferase	Carbamoyl phosphate_CH4NO5P[c] + Ornithine_C5H12N2O2[c] <=> H+_[c] + Phosphate_H3O4P[c] + L-Citrulline_C6H13N3O3[c]	NA	-1000	1000	0	NA	Arginine and Proline
iFap484	ACGS	N-acetylglutamate synthase	Acetyl-CoA_C23H38N7O17P3S[c] + L-Glutamate_C5H9NO4[c] => H+_[c] + Coenzyme A_C21H36N7O16P3S[c] + N-Acetyl-L-Glutamate_C7H11NO5[c]	NA	0	1000	0	NA	Arginine and Proline
iFap484	SOTA11	Succinylornithine transaminase	L-Glutamate_C5H9NO4[c] + N2-Acetyl-L-ornithine_C7H14N2O3[c] <=> Ornithine_C5H12N2O2[c] + N-Acetyl-L-Glutamate_C7H11NO5[c]	NA	-1000	1000	0	NA	Arginine and Proline
iFap484	SPMDAT1	Spermidine acetyltransferase	Acetyl-CoA_C23H38N7O17P3S[c] + Spermidine_C7H19N3[c] => H+_[c] + Coenzyme A_C21H36N7O16P3S[c] + N1-Acetylspermidine_C9H21N3O[c]	NA	0	1000	0	NA	Arginine and Proline
iFap484	SPMDAT2	Spermidine acetyltransferase (N8)	Acetyl-CoA_C23H38N7O17P3S[c] + Spermidine_C7H19N3[c] => H+_[c] + Coenzyme A_C21H36N7O16P3S[c] + N8-Acetylspermidine_C9H21N3O[c]	NA	0	1000	0	NA	Arginine and Proline
iFap484	SPMS	spermidine synthase	Putrescine_C4H12N2[c] + S-Adenosylmethioninamine_C14H23N6O3S[c] => H+_[c] + Spermidine_C7H19N3[c] + 5-Methylthioadenosine_C11H15N5O3S[c]	NA	0	1000	0	NA	Arginine and Proline
iFap484	ACOTA	acetylornithine transaminase	2-Oxoglutarate_C5H6O5[c] + N2-Acetyl-L-ornithine_C7H14N2O3[c] <=> L-Glutamate_C5H9NO4[c] + N-Acetyl-L-glutamate 5-semialdehyde_C7H11NO4[c]	NA	-1000	1000	0	NA	Arginine and Proline
iFap484	GLU5K	glutamate 5-kinase	ATP_C10H16N5O13P3[c] + L-Glutamate_C5H9NO4[c] => ADP_C10H15N5O10P2[c] + L-Glutamate 5-phosphate_C5H10NO7P[c]	NA	0	1000	0	NA	Arginine and Proline
iFap484	ACGK	acetylglutamate kinase	ATP_C10H16N5O13P3[c] + N-Acetyl-L-Glutamate_C7H11NO5[c] => ADP_C10H15N5O10P2[c] + N-Acetyl-L-glutamyl 5-phosphate_C7H12NO8P[c]	NA	0	1000	0	NA	Arginine and Proline
iFap484	AGMT	agmatinase	H2O_H2O[c] + Agmatine_C5H14N4[c] => Putrescine_C4H12N2[c] + Urea_CH4N2O[c]	NA	0	1000	0	NA	Arginine and Proline
iFap484	ARGSL	argininosuccinate lyase	N(omega)-(L-Arginino)succinate_C10H18N4O6[c] <=> Fumarate_C4H4O4[c] + L-Arginine_C6H14N4O2[c]	NA	-1000	1000	0	NA	Arginine and Proline
iFap484	ARGSS	argininosuccinate synthase	ATP_C10H16N5O13P3[c] + L-Aspartate_C4H7NO4[c] + L-Citrulline_C6H13N3O3[c] => H+_[c] + Diphosphate_H4O7P2[c] + AMP_C10H14N5O7P[c] + N(omega)-(L-Arginino)succinate_C10H18N4O6[c]	NA	0	1000	0	NA	Arginine and Proline
iFap484	CBPS	carbamoyl-phosphate synthase (glutamine-hydrolysing)	2 ATP_C10H16N5O13P3[c] + H2O_H2O[c] + L-Glutamine_C5H10N2O3[c] + Bicarbonate_CH2O3[c] => 2 ADP_C10H15N5O10P2[c] + 2 H+_[c] + Phosphate_H3O4P[c] + L-Glutamate_C5H9NO4[c] + Carbamoyl phosphate_CH4NO5P[c]	NA	0	1000	0	NA	Arginine and Proline
iFap484	G5SADs	L-glutamate 5-semialdehyde dehydratase (spontaneous)	L-Glutamate 5-semialdehyde_C5H9NO3[c] => H+_[c] + H2O_H2O[c] + 1-Pyrroline-5-carboxylate_C5H7NO2[c]	NA	0	1000	0	NA	Arginine and Proline
iFap484	PRO3_2	Pyrroline-5-carboxylate reductase	NADPH_C21H30N7O17P3[c] + L-1-pyrroline-3-hydroxy-5-carboxylate_C5H7NO3[c] => NADP+_C21H28N7O17P3[c] + trans-4-hydroxy-L-proline_C5H9NO3[c]	NA	0	1000	0	NA	Arginine and Proline
iFap484	PRO3_3	Pyrroline-5-carboxylate reductase	NADH_C21H29N7O14P2[c] + L-1-pyrroline-3-hydroxy-5-carboxylate_C5H7NO3[c] => NAD+_C21H27N7O14P2[c] + trans-4-hydroxy-L-proline_C5H9NO3[c]	NA	0	1000	0	NA	Arginine and Proline
iFap484	RHEA_10483	4-hydroxyglutamate transaminase	2-Oxoglutarate_C5H6O5[c] + Erythro-4-hydroxy-L-Glutamate_C5H9NO5[c] <=> L-Glutamate_C5H9NO4[c] + D-4-hydroxy-2-Oxoglutarate_C5H6O6[c]	NA	-1000	1000	0	NA	Arginine and Proline
iFap484	SPMDabcpp	spermidine transport via ABC system (periplasm)	ATP_C10H16N5O13P3[c] + H2O_H2O[c] + Spermidine_C7H19N3[e] => ADP_C10H15N5O10P2[c] + H+_[c] + Phosphate_H3O4P[c] + Spermidine_C7H19N3[c]	NA	0	1000	0	NA	Arginine and Proline
iFap484	THRD_L	L-threonine deaminase	L-Threonine_C4H9NO3[c] => Ammonium_H3N[c] + 2-Oxobutanoate_C4H6O3[c]	NA	0	1000	0	NA	Valine, Leucine, and Isoleucine
iFap484	ACHBS	2-aceto-2-hydroxybutanoate synthase	H+_[c] + Pyruvate_C3H4O3[c] + 2-Oxobutanoate_C4H6O3[c] => CO2_CO2[c] + (S)-2-Aceto-2-hydroxybutanoate_C6H10O4[c]	NA	0	1000	0	NA	Valine, Leucine, and Isoleucine
iFap484	KARA2	ketol-acid reductoisomerase (2-Acetolactate)	H+_[c] + NADPH_C21H30N7O17P3[c] + (S)-2-Aceto-2-hydroxybutanoate_C6H10O4[c] <=> NADP+_C21H28N7O17P3[c] + (R)-2,3-Dihydroxy-3-methylpentanoate_C6H12O4[c]	NA	-1000	1000	0	NA	Valine, Leucine, and Isoleucine
iFap484	KARA1	ketol-acid reductoisomerase (2,3-dihydroxy-3-methylbutanoate)	NADP+_C21H28N7O17P3[c] + (R)-2,3-Dihydroxy-3-methylbutanoate_C5H10O4[c] <=> H+_[c] + NADPH_C21H30N7O17P3[c] + (S)-2-Acetolactate_C5H8O4[c]	NA	-1000	1000	0	NA	Valine, Leucine, and Isoleucine
iFap484	DHAD2	Dihydroxy-acid dehydratase (2,3-dihydroxy-3-methylpentanoate)	(R)-2,3-Dihydroxy-3-methylpentanoate_C6H12O4[c] => H2O_H2O[c] + (S)-3-Methyl-2-oxopentanoate_C6H10O3[c]	NA	0	1000	0	NA	Valine, Leucine, and Isoleucine
iFap484	DHAD1	dihydroxy-acid dehydratase (2,3-dihydroxy-3-methylbutanoate)	(R)-2,3-Dihydroxy-3-methylbutanoate_C5H10O4[c] => H2O_H2O[c] + 3-Methyl-2-oxobutanoate_C5H8O3[c]	NA	0	1000	0	NA	Valine, Leucine, and Isoleucine
iFap484	ILETA	isoleucine transaminase	L-Isoleucine_C6H13NO2[c] + 2-Oxoglutarate_C5H6O5[c] <=> L-Glutamate_C5H9NO4[c] + (S)-3-Methyl-2-oxopentanoate_C6H10O3[c]	NA	-1000	1000	0	NA	Valine, Leucine, and Isoleucine
iFap484	IPPS	2-isopropylmalate synthase	H2O_H2O[c] + Acetyl-CoA_C23H38N7O17P3S[c] + 3-Methyl-2-oxobutanoate_C5H8O3[c] => H+_[c] + Coenzyme A_C21H36N7O16P3S[c] + 3-Carboxy-3-hydroxy-4-methylpentanoate_C7H12O5[c]	NA	0	1000	0	NA	Valine, Leucine, and Isoleucine
iFap484	IPPMIb	2-isopropylmalate hydratase	H2O_H2O[c] + 2-Isopropylmaleate_C7H10O4[c] <=> 3-Carboxy-3-hydroxy-4-methylpentanoate_C7H12O5[c]	NA	-1000	1000	0	NA	Valine, Leucine, and Isoleucine
iFap484	IPPMIa	3-isopropylmalate dehydratase	3-Carboxy-2-hydroxy-4-methylpentanoate_C7H12O5[c] <=> H2O_H2O[c] + 2-Isopropylmaleate_C7H10O4[c]	NA	-1000	1000	0	NA	Valine, Leucine, and Isoleucine
iFap484	IPMD	3-isopropylmalate dehydrogenase	NAD+_C21H27N7O14P2[c] + 3-Carboxy-2-hydroxy-4-methylpentanoate_C7H12O5[c] => H+_[c] + NADH_C21H29N7O14P2[c] + 3-Carboxy-4-methyl-2-oxopentanoate_C7H10O5[c]	NA	0	1000	0	NA	Valine, Leucine, and Isoleucine
iFap484	OMCDC	2-Oxo-4-methyl-3-carboxypentanoate decarboxylation	H+_[c] + 3-Carboxy-4-methyl-2-oxopentanoate_C7H10O5[c] => CO2_CO2[c] + 4-Methyl-2-oxopentanoate_C6H10O3[c]	NA	0	1000	0	NA	Valine, Leucine, and Isoleucine
iFap484	LEUTAi	leucine transaminase (irreversible)	L-Glutamate_C5H9NO4[c] + 4-Methyl-2-oxopentanoate_C6H10O3[c] => L-Leucine_C6H13NO2[c] + 2-Oxoglutarate_C5H6O5[c]	NA	0	1000	0	NA	Valine, Leucine, and Isoleucine
iFap484	ACLS	acetolactate synthase	H+_[c] + 2 Pyruvate_C3H4O3[c] => CO2_CO2[c] + (S)-2-Acetolactate_C5H8O4[c]	NA	0	1000	0	NA	Valine, Leucine, and Isoleucine
iFap484	VALTA	valine transaminase	L-Valine_C5H11NO2[c] + 2-Oxoglutarate_C5H6O5[c] <=> L-Glutamate_C5H9NO4[c] + 3-Methyl-2-oxobutanoate_C5H8O3[c]	NA	-1000	1000	0	NA	Valine, Leucine, and Isoleucine
iFap484	ATPPRT	ATP phosphoribosyltransferase	ATP_C10H16N5O13P3[c] + 5-Phospho-alpha-D-ribose 1-diphosphate_C5H13O14P3[c] => Diphosphate_H4O7P2[c] + 1-(5-Phosphoribosyl)-ATP_C15H25N5O20P4[c]	NA	0	1000	0	NA	Histidine
iFap484	PRATPP	phosphoribosyl-ATP pyrophosphatase	H2O_H2O[c] + 1-(5-Phosphoribosyl)-ATP_C15H25N5O20P4[c] => H+_[c] + Diphosphate_H4O7P2[c] + 1-(5-Phosphoribosyl)-AMP_C15H23N5O14P2[c]	NA	0	1000	0	NA	Histidine
iFap484	PRAMPC	phosphoribosyl-AMP cyclohydrolase	H2O_H2O[c] + 1-(5-Phosphoribosyl)-AMP_C15H23N5O14P2[c] => 1-(5-Phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino]imidazole-4-carboxamide_C15H25N5O15P2[c]	NA	0	1000	0	NA	Histidine
iFap484	PRMICI	1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino)imidazole-4-carboxamide isomerase	1-(5-Phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino]imidazole-4-carboxamide_C15H25N5O15P2[c] <=> 5-[(5-phospho-1-deoxyribulos-1-ylamino)methylideneamino]-1-(5-phosphoribosyl)imidazole-4-carboxamide_C15H25N5O15P2[c]	NA	-1000	1000	0	NA	Histidine
iFap484	IG3PS	Imidazole-glycerol-3-phosphate synthase	L-Glutamine_C5H10N2O3[c] + 5-[(5-phospho-1-deoxyribulos-1-ylamino)methylideneamino]-1-(5-phosphoribosyl)imidazole-4-carboxamide_C15H25N5O15P2[c] => H+_[c] + L-Glutamate_C5H9NO4[c] + 5-Amino-1-(5-Phospho-D-ribosyl)imidazole-4-carboxamide_C9H15N4O8P[c] + D-erythro-1-(Imidazol-4-yl)glycerol 3-phosphate_C6H11N2O6P[c]	NA	0	1000	0	NA	Histidine
iFap484	IGPDH	imidazoleglycerol-phosphate dehydratase	D-erythro-1-(Imidazol-4-yl)glycerol 3-phosphate_C6H11N2O6P[c] => H2O_H2O[c] + 3-(Imidazol-4-yl)-2-oxopropyl phosphate_C6H9N2O5P[c]	NA	0	1000	0	NA	Histidine
iFap484	HSTPT	histidinol-phosphate transaminase	L-Glutamate_C5H9NO4[c] + 3-(Imidazol-4-yl)-2-oxopropyl phosphate_C6H9N2O5P[c] => 2-Oxoglutarate_C5H6O5[c] + L-Histidinol phosphate_C6H12N3O4P[c]	NA	0	1000	0	NA	Histidine
iFap484	HISTP	histidinol-phosphatase	H2O_H2O[c] + L-Histidinol phosphate_C6H12N3O4P[c] => Phosphate_H3O4P[c] + L-Histidinol_C6H11N3O[c]	NA	0	1000	0	NA	Histidine
iFap484	DAPDC	diaminopimelate decarboxylase	H+_[c] + meso-2,6-Diaminoheptanedioate_C7H14N2O4[c] => CO2_CO2[c] + L-Lysine_C6H14N2O2[c]	NA	0	1000	0	NA	Lysine
iFap484	DAPE	diaminopimelate epimerase	LL-2,6-Diaminoheptanedioate_C7H14N2O4[c] <=> meso-2,6-Diaminoheptanedioate_C7H14N2O4[c]	NA	-1000	1000	0	NA	Lysine
iFap484	SDPDS	succinyl-diaminopimelate desuccinylase	H2O_H2O[c] + N-Succinyl-LL-2,6-diaminoheptanedioate_C11H18N2O7[c] => Succinate_C4H6O4[c] + LL-2,6-Diaminoheptanedioate_C7H14N2O4[c]	NA	0	1000	0	NA	Lysine
iFap484	SDPTA	succinyldiaminopimelate transaminase	2-Oxoglutarate_C5H6O5[c] + N-Succinyl-LL-2,6-diaminoheptanedioate_C11H18N2O7[c] <=> L-Glutamate_C5H9NO4[c] + N-Succinyl-2-L-amino-6-oxoheptanedioate_C11H15NO8[c]	NA	-1000	1000	0	NA	Lysine
iFap484	DHDPRy	dihydrodipicolinate reductase (NADPH)	H+_[c] + NADPH_C21H30N7O17P3[c] + 2,3-Dihydrodipicolinate_C7H7NO4[c] => NADP+_C21H28N7O17P3[c] + 2,3,4,5-Tetrahydrodipicolinate_C7H9NO4[c]	NA	0	1000	0	NA	Lysine
iFap484	DHDPS	dihydrodipicolinate synthase	Pyruvate_C3H4O3[c] + L-Aspartate 4-semialdehyde_C4H7NO3[c] => H+_[c] + 2 H2O_H2O[c] + 2,3-Dihydrodipicolinate_C7H7NO4[c]	NA	0	1000	0	NA	Lysine
iFap484	RHEA_23991	LL-diaminopimelate aminotransferase	2-Oxoglutarate_C5H6O5[c] + LL-2,6-Diaminoheptanedioate_C7H14N2O4[c] <=> H+_[c] + H2O_H2O[c] + L-Glutamate_C5H9NO4[c] + 2,3,4,5-Tetrahydrodipicolinate_C7H9NO4[c]	NA	-1000	1000	0	NA	Lysine
iFap484	RHEA_12443	saccharopine dehydrogenase (NAD+, L-lysine forming)	H2O_H2O[c] + NAD+_C21H27N7O14P2[c] + L-Saccharopine_C11H20N2O6[c] <=> H+_[c] + NADH_C21H29N7O14P2[c] + 2-Oxoglutarate_C5H6O5[c] + L-Lysine_C6H14N2O2[c]	NA	-1000	1000	0	NA	Lysine
iFap484	CHORM	chorismate mutase	chorismate_C10H10O6[c] => Prephenate_C10H10O6[c]	NA	0	1000	0	NA	Tyrosine, Tryptophan, and Phenylalanine
iFap484	CHORS	chorismate synthase	5-O-(1-Carboxyvinyl)-3-phosphoshikimate_C10H13O10P[c] => Phosphate_H3O4P[c] + chorismate_C10H10O6[c]	NA	0	1000	0	NA	Tyrosine, Tryptophan, and Phenylalanine
iFap484	DDPA	3-deoxy-D-arabino-heptulosonate 7-phosphate synthetase	H2O_H2O[c] + Phosphoenolpyruvate_C3H5O6P[c] + D-Erythrose 4-phosphate_C4H9O7P[c] => Phosphate_H3O4P[c] + 2-Dehydro-3-deoxy-D-arabino-heptonate 7-phosphate_C7H13O10P[c]	NA	0	1000	0	NA	Tyrosine, Tryptophan, and Phenylalanine
iFap484	DHQS	3-dehydroquinate synthase	2-Dehydro-3-deoxy-D-arabino-heptonate 7-phosphate_C7H13O10P[c] => Phosphate_H3O4P[c] + 3-Dehydroquinate_C7H10O6[c]	NA	0	1000	0	NA	Tyrosine, Tryptophan, and Phenylalanine
iFap484	DHQTi	3-dehydroquinate dehydratase, irreversible	3-Dehydroquinate_C7H10O6[c] => H2O_H2O[c] + 3-Dehydroshikimate_C7H8O5[c]	NA	0	1000	0	NA	Tyrosine, Tryptophan, and Phenylalanine
iFap484	PHETA	phenylalanine transaminase	2-Oxoglutarate_C5H6O5[c] + L-Phenylalanine_C9H11NO2[c] <=> L-Glutamate_C5H9NO4[c] + Phenylpyruvate_C9H8O3[c]	NA	-1000	0	0	NA	Tyrosine, Tryptophan, and Phenylalanine
iFap484	RHEA_21411	phenylalanine dehydrogenase	H2O_H2O[c] + NAD+_C21H27N7O14P2[c] + L-Phenylalanine_C9H11NO2[c] <=> H+_[c] + Ammonium_H3N[c] + NADH_C21H29N7O14P2[c] + Phenylpyruvate_C9H8O3[c]	NA	-1000	0	0	NA	Tyrosine, Tryptophan, and Phenylalanine
iFap484	PPND	prephenate dehydrogenase	NAD+_C21H27N7O14P2[c] + Prephenate_C10H10O6[c] => CO2_CO2[c] + NADH_C21H29N7O14P2[c] + 3-(4-Hydroxyphenyl)pyruvate_C9H8O4[c]	NA	0	1000	0	NA	Tyrosine, Tryptophan, and Phenylalanine
iFap484	PPNDH	prephenate dehydratase	H+_[c] + Prephenate_C10H10O6[c] => H2O_H2O[c] + CO2_CO2[c] + Phenylpyruvate_C9H8O3[c]	NA	0	1000	0	NA	Tyrosine, Tryptophan, and Phenylalanine
iFap484	PSCVT	3-phosphoshikimate 1-carboxyvinyltransferase	Phosphoenolpyruvate_C3H5O6P[c] + Shikimate 5-phosphate_C7H11O8P[c] <=> Phosphate_H3O4P[c] + 5-O-(1-Carboxyvinyl)-3-phosphoshikimate_C10H13O10P[c]	NA	-1000	1000	0	NA	Tyrosine, Tryptophan, and Phenylalanine
iFap484	TYRTA	tyrosine transaminase	2-Oxoglutarate_C5H6O5[c] + L-Tyrosine_C9H11NO3[c] <=> L-Glutamate_C5H9NO4[c] + 3-(4-Hydroxyphenyl)pyruvate_C9H8O4[c]	NA	-1000	1000	0	NA	Tyrosine, Tryptophan, and Phenylalanine
iFap484	SERAT	serine O-acetyltransferase	L-Serine_C3H7NO3[c] + Acetyl-CoA_C23H38N7O17P3S[c] <=> Coenzyme A_C21H36N7O16P3S[c] + O-Acetyl-L-serine_C5H9NO4[c]	NA	-1000	1000	0	NA	Cysteine and Methionine
iFap484	CYSS	cysteine synthase	Hydrogen sulfide_H2S[c] + O-Acetyl-L-serine_C5H9NO4[c] => H+_[c] + Acetate_C2H4O2[c] + L-Cysteine_C3H7NO2S[c]	NA	0	1000	0	NA	Cysteine and Methionine
iFap484	CYSTL	cystathionine b-lyase	H2O_H2O[c] + L-Cystathionine_C7H14N2O4S[c] => Ammonium_H3N[c] + Pyruvate_C3H4O3[c] + L-Homocysteine_C4H9NO2S[c]	NA	0	1000	0	NA	Cysteine and Methionine
iFap484	AHCYSNS	S-adenosylhomocysteine nucleosidase	H2O_H2O[c] + S-Adenosyl-L-homocysteine_C14H20N6O5S[c] => Adenine_C5H5N5[c] + S-Ribosyl-L-homocysteine_C9H17NO6S[c]	NA	0	1000	0	NA	Cysteine and Methionine
iFap484	HSST	homoserine O-succinyltransferase	L-Homoserine_C4H9NO3[c] + Succinyl-CoA_C25H40N7O19P3S[c] => Coenzyme A_C21H36N7O16P3S[c] + O-Succinyl-L-homoserine_C8H13NO6[c]	NA	0	1000	0	NA	Cysteine and Methionine
iFap484	METAT	methionine adenosyltransferase	ATP_C10H16N5O13P3[c] + H2O_H2O[c] + L-Methionine_C5H11NO2S[c] => Phosphate_H3O4P[c] + Diphosphate_H4O7P2[c] + S-Adenosyl-L-methionine_C15H22N6O5S[c]	NA	0	1000	0	NA	Cysteine and Methionine
iFap484	HCYSMT2	Homocysteine Methyltransferase	L-Homocysteine_C4H9NO2S[c] + S-Methyl-L-methionine_C6H13NO2S[c] => H+_[c] + 2 L-Methionine_C5H11NO2S[c]	NA	0	1000	0	NA	Cysteine and Methionine
iFap484	HCYSMT	homocysteine S-methyltransferase	L-Homocysteine_C4H9NO2S[c] + S-Adenosyl-L-methionine_C15H22N6O5S[c] => H+_[c] + L-Methionine_C5H11NO2S[c] + S-Adenosyl-L-homocysteine_C14H20N6O5S[c]	NA	0	1000	0	NA	Cysteine and Methionine
iFap484	METS	methionine synthase	L-Homocysteine_C4H9NO2S[c] + 5-Methyltetrahydrofolate_C20H25N7O6[c] => H+_[c] + L-Methionine_C5H11NO2S[c] + 5,6,7,8-Tetrahydrofolate_C19H23N7O6[c]	NA	0	1000	0	NA	Cysteine and Methionine
iFap484	RHCCE	S-ribosylhomocysteine cleavage enzyme	S-Ribosyl-L-homocysteine_C9H17NO6S[c] => L-Homocysteine_C4H9NO2S[c] + 4,5-dihydroxy-2,3-pentanedione_C5H8O4[c]	NA	0	1000	0	NA	Cysteine and Methionine
iFap484	RHEA_30894	cysteine synthase B	O-Acetyl-L-serine_C5H9NO4[c] + Thiosulfate_H2O3S2[c] <=> H+_[c] + Acetate_C2H4O2[c] + S-sulfo-L-cysteine_C3H7NO5S2[c]	NA	-1000	1000	0	NA	Cysteine and Methionine
iFap484	MET17_1	O-acetylhomoserine sulfhydrylase	Methanethiol_CH4S[c] + O-Acetyl-L-homoserine_C6H11NO4[c] => Acetate_C2H4O2[c] + L-Methionine_C5H11NO2S[c]	NA	0	1000	0	NA	Cysteine and Methionine
iFap484	GLUPRT	glutamine phosphoribosyldiphosphate amidotransferase	H2O_H2O[c] + 5-Phospho-alpha-D-ribose 1-diphosphate_C5H13O14P3[c] + L-Glutamine_C5H10N2O3[c] => Diphosphate_H4O7P2[c] + L-Glutamate_C5H9NO4[c] + 5-Phospho-beta-D-ribosylamine_C5H12NO7P[c]	NA	0	1000	0	NA	Nucleotide
iFap484	GARFT	phosphoribosylglycinamide formyltransferase	10-Formyltetrahydrofolate_C20H23N7O7[c] + N1-(5-Phospho-D-ribosyl)glycinamide_C7H15N2O8P[c] <=> H+_[c] + 5,6,7,8-Tetrahydrofolate_C19H23N7O6[c] + N2-Formyl-N1-(5-phospho-D-ribosyl)glycinamide_C8H15N2O9P[c]	NA	-1000	1000	0	NA	Nucleotide
iFap484	AICART	phosphoribosylaminoimidazolecarboxamide formyltransferase	5-Amino-1-(5-Phospho-D-ribosyl)imidazole-4-carboxamide_C9H15N4O8P[c] + 10-Formyltetrahydrofolate_C20H23N7O7[c] <=> 5,6,7,8-Tetrahydrofolate_C19H23N7O6[c] + 5-Formamido-1-(5-phospho-D-ribosyl)imidazole-4-carboxamide_C10H15N4O9P[c]	NA	-1000	1000	0	NA	Nucleotide
iFap484	ASPCT	aspartate carbamoyltransferase	L-Aspartate_C4H7NO4[c] + Carbamoyl phosphate_CH4NO5P[c] => H+_[c] + Phosphate_H3O4P[c] + N-Carbamoyl-L-aspartate_C5H8N2O5[c]	NA	0	1000	0	NA	Nucleotide
iFap484	IMPD	IMP dehydrogenase	H2O_H2O[c] + NAD+_C21H27N7O14P2[c] + IMP_C10H13N4O8P[c] => H+_[c] + NADH_C21H29N7O14P2[c] + Xanthosine 5-phosphate_C10H13N4O9P[c]	NA	0	1000	0	NA	Nucleotide
iFap484	PUNP1	purine-nucleoside phosphorylase (Adenosine)	Phosphate_H3O4P[c] + Adenosine_C10H13N5O4[c] <=> alpha-D-Ribose 1-phosphate_C5H11O8P[c] + Adenine_C5H5N5[c]	NA	-1000	1000	0	NA	Nucleotide
