model	abbreviation	officialName	equation	GENE ASSOCIATION	lowbnd	uppbnd	obj_coef	COMPARTMENT	SUBSYSTEM
iEre400	r91	phosphopantothenate-cysteine ligase	D-4'-Phosphopantothenate[5] + CTP[5] + L-Cysteine[5] => N-((R)-4-Phosphopantothenoyl)-L-cysteine[5] + Diphosphate[5] + CMP[5]	EUBREC_0828	0	1000	0	NA	Cofactor and Prosthetic Group Biosynthesis
iEre400	r92	pantetheine-phosphate adenylyltransferase	ATP[5] + Pantetheine 4'-phosphate[5] => Dephospho-CoA[5] + Diphosphate[5]	EUBREC_1678	0	1000	0	NA	Cofactor and Prosthetic Group Biosynthesis
iEre400	r93	O-succinyl-L-homoserine succinate-lyase (adding hydrogen sulfide)	Hydrogen sulfide[5] + O-Succinyl-L-homoserine[5] => L-Homocysteine[5] + Succinate[5]	NA	0	1000	0	NA	Cysteine and methionine metabolism
iEre400	r94	Succinyl-CoA:L-homoserine O-succinyltransferase	L-Homoserine[5] + Succinyl-CoA[5] => Coenzyme A[5] + O-Succinyl-L-homoserine[5]	EUBREC_2217	0	1000	0	NA	Cysteine and methionine metabolism
iEre400	r95	Acetyl-CoA:L-homoserine O-acetyltransferase	Acetyl-CoA[5] + L-Homoserine[5] => Coenzyme A[5] + O-Acetyl-L-homoserine[5]	NA	0	1000	0	NA	Cysteine and methionine metabolism
iEre400	r96	L-cystathionine L-homocysteine-lyase (deaminating; pyruvate-forming)	H2O[5] + L-Cystathionine[5] => L-Homocysteine[5] + Ammonium[5] + Pyruvate[5]	EUBREC_2329	0	1000	0	NA	Cysteine and methionine metabolism
iEre400	r97	O-Succinyl-L-homoserine succinate-lyase (adding cysteine)	L-Cysteine[5] + O-Succinyl-L-homoserine[5] => Succinate[5] + L-Cystathionine[5]	NA	0	0	0	NA	Cysteine and methionine metabolism
iEre400	r98	O-Acetyl-L-homoserine succinate-lyase (adding cysteine)	L-Cysteine[5] + O-Acetyl-L-homoserine[5] => Acetate[5] + L-Cystathionine[5]	NA	0	0	0	NA	Cysteine and methionine metabolism
iEre400	r99	L-Cysteine hydrogen-sulfide-lyase (deaminating; pyruvate-forming)	L-Cysteine[5] + H2O[5] <=> Hydrogen sulfide[5] + Ammonium[5] + Pyruvate[5]	EUBREC_2329	-1000	1000	0	NA	Cysteine and methionine metabolism
iEre400	r100	S-adenosylhomocysteine nucleosidase	S-Adenosyl-L-homocysteine[5] + H2O[5] => Adenine[5] + S-Ribosyl-L-homocysteine[5]	EUBREC_2601	0	1000	0	NA	Cysteine and methionine metabolism
iEre400	r101	methionine adenosyltransferase	ATP[5] + H2O[5] + L-Methionine[5] => S-Adenosyl-L-methionine[5] + Phosphate[5] + Diphosphate[5]	EUBREC_0463	0	1000	0	NA	Cysteine and methionine metabolism
iEre400	r102	methionine synthase	5-Methyltetrahydrofolate[5] + L-Homocysteine[5] => L-Methionine[5] + 5,6,7,8-Tetrahydrofolate[5]	EUBREC_1436	0	1000	0	NA	Cysteine and methionine metabolism
iEre400	r103	O-succinylhomoserine lyase (elimination), reversible	2-Oxobutanoate[5] + Ammonium[5] + Succinate[5] <=> H2O[5] + O-Succinyl-L-homoserine[5]	EUBREC_1442	0	1000	0	NA	Cysteine and methionine metabolism
iEre400	r104	O-acetyl-L-homoserine:methanethiol 3-amino-3-carboxypropyltransferase;	Hydrogen sulfide[5] + O-Acetyl-L-homoserine[5] => Acetate[5] + L-Homocysteine[5]	EUBREC_0894;EUBREC_0906	0	1000	0	NA	Cysteine and methionine metabolism
iEre400	glcIn	Glucose Uptake	=> D-Glucose[2]	NA	1	1	0	NA	Exchange reaction
iEre400	co2Out	production of CO2	CO2[2] =>	NA	0	1000	0	NA	Exchange reaction
iEre400	bmOut	Production of Biomass	Biomassere[2] =>	NA	0	1000	1	NA	Exchange reaction
iEre400	butOut	Production of Butyrate	Butyrate[2] =>	NA	0	1000	0	NA	Exchange reaction
iEre400	r109	Biomass Transport	Biomassere[5] => Biomassere[2]	NA	0	1000	0	NA	Exchange reaction
iEre400	actIn	uptake acetate	=> Acetate[2]	NA	0	1000	0	NA	Exchange reaction
iEre400	r111	lactate production	L-Lactate[2] =>	NA	0	0	0	NA	Exchange reaction
iEre400	r112	uptake of ammonia	=> Ammonium[2]	NA	0	1000	0	NA	Exchange reaction
iEre400	r113	production of H2O	H2O[2] <=>	NA	-1000	1000	0	NA	Exchange reaction
iEre400	r114	uptake of phosphate	<=> Phosphate[2]	NA	-1000	1000	0	NA	Exchange reaction
iEre400	r115	Uptake of H2S	=> Hydrogen sulfide[2]	NA	0	1000	0	NA	Exchange reaction
iEre400	H2Out	production of Hydrogen	H2[2] =>	NA	0	1000	0	NA	Exchange reaction
iEre400	r117	NADPH:NAD+ oxidoreductase	NAD+[5] + NADPH[5] <=> NADH[5] + NADP+[5]	NA	-1000	1000	0	NA	Metabolic Pathways
iEre400	r118	reduced-riboflavin:NADP+ oxidoreductase	Flavin adenine dinucleotide oxidized[5] + 2 NADH[5] <=> Flavin adenine dinucleotide reduced[5] + 2 NAD+[5]	EUBREC_0736;EUBREC_0737	0	0	0	NA	Metabolic Pathways
iEre400	r119	Ferredoxin:NAD oxidoreductase	Reduced ferredoxin[5] + NAD+[5] + 2 Proton[5] => Oxidized ferredoxin[5] + NADH[5] + 2 Proton[2]	EUBREC_0736;EUBREC_0737	0	1000	0	NA	Butanoate metabolism
iEre400	r120	F-type H+-transporting ATPase subunit a	ADP[5] + Phosphate[5] + 4 Proton[2] => ATP[5] + 4 Proton[5]	EUBREC_0118;EUBREC_0119	0	1000	0	NA	Butanoate metabolism
iEre400	r121	hydrogen:ferredoxin oxidoreductase	Reduced ferredoxin[5] <=> Oxidized ferredoxin[5] + H2[5]	EUBREC_2390	-1000	1000	0	NA	Methane metabolism
iEre400	r122	Malonyl-CoA-ACP transacylase	Coenzyme A[5] + Malonyl-[acyl-carrier protein][5] <=> acyl carrier protein[5] + Malonyl-CoA[5]	EUBREC_3146	-1000	1000	0	NA	Fatty Acid  Biosynthesis
iEre400	r123	acetyl-CoA C-acetyltransferase	Acetoacetyl-CoA[5] + Coenzyme A[5] <=> 2 Acetyl-CoA[5]	EUBREC_0733	-1000	1000	0	NA	Fatty Acid Degradation
iEre400	r124	fructose-1-phosphate kinase	ATP[5] + D-Fructose 1-phosphate[5] => ADP[5] + D-Fructose 1,6-bisphosphate[5]	EUBREC_0018	0	1000	0	NA	Fructose and Mannose Metabolism
iEre400	r125	D-fructose transport via PEP:Pyr PTS	D-Fructose[2] + Phosphoenolpyruvate[5] => D-Fructose 1-phosphate[5] + Pyruvate[5]	EUBREC_0019	0	1000	0	NA	Fructose and Mannose Metabolism
iEre400	r126	hexokinase (D-fructose:ATP)	ATP[5] + D-Fructose[5] => ADP[5] + D-Fructose 6-phosphate[5]	EUBREC_0258:EUBREC_1413	0	1000	0	NA	Fructose and mannose metabolism
iEre400	r127	phosphomannomutase	D-Mannose 1-phosphate[5] <=> D-Mannose 6-phosphate[5]	EUBREC_2615	-1000	1000	0	NA	Fructose and Mannose Metabolism
iEre400	r128	D-sorbitol dehydrogenase (R)	D-Fructose[5] + NADH[5] <=> NAD+[5] + D-Sorbitol[5]	EUBREC_1410	-1000	1000	0	NA	Fructose and Mannose Metabolism
iEre400	r129	raffinose hydrolyzing enzyme	H2O[5] + Raffinose[5] => D-Fructose[5] + Melibiose[5]	EUBREC_0257	0	1000	0	NA	Galactose metabolism
iEre400	r130	glycerol-3-phosphate cytidylyltransferase	CTP[5] + Glycerol 3-phosphate[5] => CDPglycerol[5] + Diphosphate[5]	EUBREC_2650	0	1000	0	NA	Glycerolipid Metabolism
iEre400	r131	glycerol kinase (reversible)	ADP[5] + Glycerol 3-phosphate[5] <=> ATP[5] + Glycerol[5]	EUBREC_2589	0	1000	0	NA	Glycerolipid Metabolism
iEre400	r132	Glycerophosphodiester phosphodiesterase (Glycerophosphocholine)	sn-Glycero-3-phosphocholine[5] + H2O[5] => Choline[5] + Glycerol 3-phosphate[5]	EUBREC_0409	0	1000	0	NA	Glycerolipid Metabolism
iEre400	r133	glycerol-3-phosphate dehydrogenase (NADP)	Dihydroxyacetone phosphate[5] + NADPH[5] <=> Glycerol 3-phosphate[5] + NADP+[5]	EUBREC_2285	-1000	1000	0	NA	Glycerophospholipid metabolism
iEre400	r134	Phosphatidylglycerophosphate phosphohydrolase	H2O[5] + Phosphatidylglycerophosphate[5] => Phosphate[5] + Phosphatidylglycerol[5]	NA	0	1000	0	NA	Glycerophospholipid metabolism
iEre400	r135	acyl-CoA:sn-glycerol-3-phosphate 1-O-acyltransferase	Glycerol 3-phosphate[5] + Acyl-CoA[5] => Coenzyme A[5] + 1-Acyl-sn-glycerol 3-phosphate[5]	EUBREC_1498	0	1000	0	NA	Glycerophospholipid metabolism
iEre400	r136	acyl-CoA:1-acyl-sn-glycerol-3-phosphate 2-O-acyltransferase	Acyl-CoA[5] + 1-Acyl-sn-glycerol 3-phosphate[5] => Coenzyme A[5] + Phosphatidate[5]	EUBREC_0547:EUBREC_1703	0	1000	0	NA	Glycerophospholipid metabolism
iEre400	r137	Cardiolipin Synthase	Glycerol[5] + 0.02 cardiolipin[5] <=> 0.04 Phosphatidylglycerol[5]	EUBREC_1933	-1000	1000	0	NA	Glycerophospholipid metabolism
iEre400	r138	Phosphatidylglycerol synthase	0.02 CDPdiacylglycerol[5] + Glycerol 3-phosphate[5] <=> 0.02 Phosphatidylglycerophosphate[5] + CMP[5]	EUBREC_1676;EUBREC_3482	-1000	1000	0	NA	Glycerophospholipid metabolism
iEre400	r139	O-phospho-L-serine phosphohydrolase	H2O[5] + O-Phospho-L-serine[5] <=> Phosphate[5] + L-Serine[5]	EUBREC_2971	-1000	1000	0	NA	Glycine, serine and threonine metabolism
iEre400	r140	L-serine ammonia-lyase	L-Serine[5] => Ammonium[5] + Pyruvate[5]	EUBREC_1503	0	1000	0	NA	Glycine, serine and threonine metabolism
iEre400	r141	O-phospho-L-homoserine phosphate-lyase (adding water;L-threonine-forming)	H2O[5] + O-Phospho-L-homoserine[5] => Phosphate[5] + L-Threonine[5]	EUBREC_1992	0	1000	0	NA	Glycine, serine and threonine metabolism
iEre400	r142	ATP:L-homoserine O-phosphotransferase	ATP[5] + L-Homoserine[5] => ADP[5] + O-Phospho-L-homoserine[5]	EUBREC_2971	0	1000	0	NA	Glycine, serine and threonine metabolism
iEre400	r143	homoserine dehydrogenase (NADPH)	L-Aspartate 4-semialdehyde[5] + NADPH[5] => L-Homoserine[5] + NADP+[5]	EUBREC_0724	0	1000	0	NA	Glycine, serine and threonine metabolism
iEre400	r144	L-cystathionine cysteine-lyase (deaminating; 2-oxobutanoate-forming)	2-Oxobutanoate[5] + L-Cysteine[5] + Ammonium[5] => H2O[5] + L-Cystathionine[5]	NA	0	1000	0	NA	Glycine, serine and threonine metabolism
iEre400	r145	L-serine hydro-lyase (adding homocysteine; L-cystathionine-forming)	L-Homocysteine[5] + L-Serine[5] => H2O[5] + L-Cystathionine[5]	NA	0	0	0	NA	Glycine, serine and threonine metabolism
iEre400	r146	L-serine hydro-lyase (adding hydrogen sulfide, L-cysteine-forming)	Hydrogen sulfide[5] + L-Serine[5] => L-Cysteine[5] + H2O[5]	NA	0	0	0	NA	Glycine, serine and threonine metabolism
iEre400	r147	3-Phosphoserine:2-oxoglutarate aminotransferase	2-Oxoglutarate[5] + O-Phospho-L-serine[5] <=> 3-Phosphohydroxypyruvate[5] + L-Glutamate[5]	EUBREC_1875	-1000	1000	0	NA	Glycine, serine and threonine metabolism
iEre400	r148	aspartate kinase, irreversible	L-Aspartate[5] + ATP[5] => 4-Phospho-L-aspartate[5] + ADP[5]	EUBREC_2796	0	1000	0	NA	Glycine, serine and threonine metabolism
iEre400	r149	glycine hydroxymethyltransferase	Glycine[5] + H2O[5] + 5,10-Methylenetetrahydrofolate[5] <=> L-Serine[5] + 5,6,7,8-Tetrahydrofolate[5]	EUBREC_1119	-1000	1000	0	NA	Glycine, serine and threonine metabolism
iEre400	r150	homoserine dehydrogenase (NADPH)	L-Aspartate 4-semialdehyde[5] + NADH[5] => L-Homoserine[5] + NAD+[5]	EUBREC_0724	0	1000	0	NA	Glycine, serine and threonine metabolism
iEre400	r151	Threonine Aldolase	L-Threonine[5] <=> Acetaldehyde[5] + Glycine[5]	EUBREC_2364	-1000	1000	0	NA	Glycine, serine and threonine metabolism
iEre400	r152	glyceraldehyde-3-phosphate dehydrogenase	Glyceraldehyde 3-phosphate[5] + NAD+[5] + Phosphate[5] <=> 3-Phospho-D-glyceroyl phosphate[5] + NADH[5]	EUBREC_1522	0	1000	0	NA	Glycolysis / Gluconeogenesis
iEre400	r153	phosphoglycerate kinase	3-Phospho-D-glyceroyl phosphate[5] + ADP[5] <=> 3-Phospho-D-glycerate[5] + ATP[5]	EUBREC_1523	-1000	1000	0	NA	Glycolysis / Gluconeogenesis
iEre400	r154	enolase	D-Glycerate 2-phosphate[5] <=> H2O[5] + Phosphoenolpyruvate[5]	EUBREC_2823	0	1000	0	NA	Glycolysis / Gluconeogenesis
iEre400	r155	fructose-bisphosphate aldolase	D-Fructose 1,6-bisphosphate[5] <=> Dihydroxyacetone phosphate[5] + Glyceraldehyde 3-phosphate[5]	EUBREC_0700	0	1000	0	NA	Glycolysis / Gluconeogenesis
iEre400	r156	hexokinase (D-glucose:ATP)	ATP[5] + D-Glucose[5] => ADP[5] + D-Glucose 6-phosphate[5]	EUBREC_2932	0	1000	0	NA	Glycolysis / Gluconeogenesis
iEre400	r157	phosphofructokinase	ATP[5] + D-Fructose 6-phosphate[5] => ADP[5] + D-Fructose 1,6-bisphosphate[5]	EUBREC_1058:EUBREC_0327:EUBREC_2314	0	1000	0	NA	Glycolysis / Gluconeogenesis
iEre400	r158	glucose-6-phosphate isomerase	D-Glucose 6-phosphate[5] => D-Fructose 6-phosphate[5]	EUBREC_0228	0	1000	0	NA	Glycolysis / Gluconeogenesis
iEre400	r159	triose-phosphate isomerase	Dihydroxyacetone phosphate[5] <=> Glyceraldehyde 3-phosphate[5]	EUBREC_1524	-1000	1000	0	NA	Glycolysis / Gluconeogenesis
iEre400	r160	fructose-bisphosphatase	D-Fructose 1,6-bisphosphate[5] + H2O[5] => D-Fructose 6-phosphate[5] + Phosphate[5]	EUBREC_1460;EUBREC_0921	0	1000	0	NA	Glycolysis / Gluconeogenesis
iEre400	r161	L-lactate dehydrogenase	NADH[5] + Pyruvate[5] <=> L-Lactate[5] + NAD+[5]	EUBREC_2331	-1000	1000	0	NA	Glycolysis / Gluconeogenesis
iEre400	r162	pyruvate kinase	ADP[5] + Phosphoenolpyruvate[5] <=> ATP[5] + Pyruvate[5]	EUBREC_3176	0	1000	0	NA	Glycolysis / Gluconeogenesis
iEre400	r163	phosphoglycerate mutase	D-Glycerate 2-phosphate[5] <=> 3-Phospho-D-glycerate[5]	EUBREC_3172;EUBREC_1525;EUBREC_0649	-1000	1000	0	NA	Glycolysis / Gluconeogenesis
iEre400	r164	glycerate kinase	ATP[5] + (R)-Glycerate[5] => 3-Phospho-D-glycerate[5] + ADP[5]	EUBREC_0522	0	1000	0	NA	Glyoxylate Metabolism
iEre400	r165	histidinol dehydrogenase	H2O[5] + L-Histidinol[5] + 2 NAD+[5] => L-Histidine[5] + 2 NADH[5]	EUBREC_1687	0	1000	0	NA	Histidine Metabolism
iEre400	r166	phosphoribosyl-ATP pyrophosphatase	H2O[5] + 1-(5-Phosphoribosyl)-ATP[5] => Diphosphate[5] + 1-(5-Phosphoribosyl)-AMP[5]	EUBREC_1689	0	1000	0	NA	Histidine Metabolism
iEre400	r167	L-Histidinol-phosphate phosphohydrolase	H2O[5] + L-Histidinol phosphate[5] => L-Histidinol[5] + Phosphate[5]	EUBREC_1520;EUBREC_2801	0	1000	0	NA	Histidine metabolism
iEre400	r168	N-(5'-Phospho-D-ribosylformimino)-5-amino-1- (5''-phospho-D-ribosyl)-4-imidazolecarboxamide ketol-isomerase	1-(5-Phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino]imidazole-4-carboxamide[5] => 5-[(5-phospho-1-deoxyribulos-1-ylamino)methylideneamino]-1-(5-phosphoribosyl)imidazole-4-carboxamide[5]	EUBREC_2544	0	1000	0	NA	Histidine metabolism
iEre400	r169	L-histidinal:NAD+ oxidoreductase	H2O[5] + NAD+[5] + L-Histidinal[5] => L-Histidine[5] + NADH[5]	EUBREC_1687	0	1000	0	NA	Histidine metabolism
iEre400	r170	Imidazole-glycerol-3-phosphate synthase	L-Glutamine[5] + 5-[(5-phospho-1-deoxyribulos-1-ylamino)methylideneamino]-1-(5-phosphoribosyl)imidazole-4-carboxamide[5] => 5-Amino-1-(5-Phospho-D-ribosyl)imidazole-4-carboxamide[5] + D-erythro-1-(Imidazol-4-yl)glycerol 3-phosphate[5] + L-Glutamate[5]	EUBREC_1468:EUBREC_1467	0	1000	0	NA	Histidine metabolism
iEre400	r171	imidazoleglycerol-phosphate dehydratase	D-erythro-1-(Imidazol-4-yl)glycerol 3-phosphate[5] => H2O[5] + 3-(Imidazol-4-yl)-2-oxopropyl phosphate[5]	EUBREC_1688	0	1000	0	NA	Histidine metabolism
iEre400	r172	phosphoribosyl-AMP cyclohydrolase	H2O[5] + 1-(5-Phosphoribosyl)-AMP[5] => 1-(5-Phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino]imidazole-4-carboxamide[5]	EUBREC_1689	0	1000	0	NA	Histidine metabolism
iEre400	r173	L-Histidinol:NAD+ oxidoreductase	L-Histidinol[5] + NAD+[5] => NADH[5] + L-Histidinal[5]	EUBREC_1678	0	1000	0	NA	Histidine metabolism
iEre400	r174	CDP-Diacylglycerol synthetase	0.02 CDPdiacylglycerol[5] + Diphosphate[5] <=> CTP[5] + 0.02 Phosphatidate[5]	EUBREC_1768	-1000	1000	0	NA	Lipid &amp; Cell Wall Metabolism
iEre400	r175	LL-2,6-diaminoheptanedioate:2-oxoglutarate aminotransferase	2-Oxoglutarate[5] + LL-2,6-Diaminoheptanedioate[5] <=> L-Glutamate[5] + H2O[5] + 2,3,4,5-Tetrahydrodipicolinate[5]	EUBREC_2541	-1000	1000	0	NA	Lysine biosynthesis
iEre400	r176	LL-2,6-Diaminoheptanedioate 2-epimerase	LL-2,6-Diaminoheptanedioate[5] <=> meso-2,6-Diaminoheptanedioate[5]	EUBREC_1477	-1000	1000	0	NA	Lysine biosynthesis
iEre400	r177	diaminopimelate decarboxylase	meso-2,6-Diaminoheptanedioate[5] => CO2[5] + L-Lysine[5]	EUBREC_1457;EUBREC_2664	0	1000	0	NA	Lysine biosynthesis
iEre400	r178	dihydrodipicolinate reductase (NADPH)	2,3-Dihydrodipicolinate[5] + NADPH[5] => NADP+[5] + 2,3,4,5-Tetrahydrodipicolinate[5]	EUBREC_2534	0	1000	0	NA	Lysine biosynthesis
iEre400	r179	dihydrodipicolinate synthase	L-Aspartate 4-semialdehyde[5] + Pyruvate[5] => 2,3-Dihydrodipicolinate[5] + 2 H2O[5]	EUBREC_1479;EUBREC_1206;EUBREC_2535	0	1000	0	NA	Lysine biosynthesis
iEre400	r180	maltose O-acetyltransferase	Acetyl-CoA[5] + Maltose[5] => Acetyl-maltose[5] + Coenzyme A[5]	EUBREC_3383	0	1000	0	NA	maltose O-acetyltransferase
iEre400	r181	dihydrofolate reductase	7,8-Dihydrofolate[5] + NADPH[5] <=> NADP+[5] + 5,6,7,8-Tetrahydrofolate[5]	EUBREC_1249	-1000	1000	0	NA	Metabolic pathways
iEre400	r182	dihydrofolate synthase	ATP[5] + Dihydropteroate[5] + L-Glutamate[5] => ADP[5] + 7,8-Dihydrofolate[5] + Phosphate[5]	EUBREC_2384	0	1000	0	NA	Metabolic pathways
iEre400	r183	diaminohydroxyphosphoribosylaminopyrimidine deaminase	2,5-Diamino-6-hydroxy-4-(5'-phosphoribosylamino)-pyrimidine[5] + H2O[5] => 5-Amino-6-(5'-phosphoribosylamino)uracil[5] + Ammonium[5]	EUBREC_3132	0	1000	0	NA	Metabolic pathways
iEre400	r184	formate-tetrahydrofolate ligase	10-Formyltetrahydrofolate[5] + ADP[5] + Phosphate[5] <=> ATP[5] + Formate[5] + 5,6,7,8-Tetrahydrofolate[5]	EUBREC_1957	-1000	1000	0	NA	Metabolic pathways
iEre400	r185	3-methyl-2-oxobutanoate hydroxymethyltransferase	3-Methyl-2-oxobutanoate[5] + H2O[5] + 5,10-Methylenetetrahydrofolate[5] => 2-Dehydropantoate[5] + 5,6,7,8-Tetrahydrofolate[5]	EUBREC_2501	0	1000	0	NA	Metabolic pathways
iEre400	r186	methenyltetrahydrofolate cyclohydrolase	10-Formyltetrahydrofolate[5] <=> H2O[5] + 5,10-Methenyltetrahydrofolate[5]	EUBREC_1958:EUBREC_1957	-1000	1000	0	NA	Metabolic pathways
iEre400	r187	methylenetetrahydrofolate dehydrogenase (NADP)	5,10-Methenyltetrahydrofolate[5] + NADPH[5] <=> 5,10-Methylenetetrahydrofolate[5] + NADP+[5]	EUBREC_1957	-1000	1000	0	NA	Metabolic pathways
iEre400	r188	sedoheptulose 7-phosphate isomerase (reversible)	D-Glycero-D-manno-heptose 7-phosphate[5] <=> Sedoheptulose 7-phosphate[5]	EUBREC_1634	-1000	1000	0	NA	Metabolic pathways
iEre400	r189	Tetrahydrofolate:L-glutamate gamma-ligase (ADP-forming)	ADP[5] + Phosphate[5] + Tetrahydrofolyl-[Glu](2)[5] <=> ATP[5] + L-Glutamate[5] + 5,6,7,8-Tetrahydrofolate[5]	EUBREC_2384	-1000	1000	0	NA	Metabolic pathways
iEre400	r190	5-methyltetrahydrofolate:NADP+ oxidoreductase	5,10-Methylenetetrahydrofolate[5] + NADPH[5] <=> 5-Methyltetrahydrofolate[5] + NADP+[5]	EUBREC_2200	-1000	1000	0	NA	Methane metabolism
iEre400	r191	glycerol teichoic acid synthesis (no sub, n=25)	N-Acetyl-D-glucosamine[5] + 25 CDPglycerol[5] + UDP-N-acetyl-D-mannosamine[5] => GTA25_u_s[5] + UDP[5] + 25 CMP[5]	EUBREC_2650:EUBREC_2767:EUBREC_0711	0	1000	0	NA	N-acetylglucosaminyldiphosphoundecaprenol
iEre400	r192	glycerol techoic acid synthesis (D-ala, n=25)	N-Acetyl-D-glucosamine[5] + 25 D-Alanine[5] + 25 ATP[5] + 25 CDPglycerol[5] + UDP-N-acetyl-D-mannosamine[5] => 25 AMP[5] + GTA25_u_D-ala[5] + 25 Diphosphate[5] + UDP[5] + 25 CMP[5]	EUBREC_2767:EUBREC_0711:EUBREC_2650:EUBREC_2623	0	1000	0	NA	N-acetylglucosaminyldiphosphoundecaprenol
iEre400	r193	glycerol teichoic acid synthesis (n=25, glucose sub)	N-Acetyl-D-glucosamine[5] + 25 CDPglycerol[5] + UDP-N-acetyl-D-mannosamine[5] + 25 UDPglucose[5] => GTA25_u_G[5] + 26 UDP[5] + 25 CMP[5]	EUBREC_2650:EUBREC_2767:EUBREC_0711	0	1000	0	NA	N-acetylglucosaminyldiphosphoundecaprenol
iEre400	r194	N-acetylmuramoyl-L-alanine amidase	N-Acetyl-D-muramoyl-L-alanine[5] + H2O[5] => N-Acetyl-D-muramoate[5] + L-Alanine[5]	EUBREC_0029;EUBREC_2308;EUBREC_0911;EUBREC_0966;EUBREC_2136	0	1000	0	NA	N-acetylmuramoyl-L-alanine amidas
iEre400	r195	FMN reductase	FMN[5] + NADH[5] => Reduced FMN[5] + NAD+[5]	EUBREC_2847	0	1000	0	NA	NADH:flavin oxidoreductase
iEre400	r196	NAD kinase	ATP[5] + NAD+[5] => ADP[5] + NADP+[5]	EUBREC_2207	0	1000	0	NA	Nicotinate and nicotinamide metabolism
iEre400	r197	NAD synthase (nh3)	ATP[5] + Deamino-NAD+[5] + Ammonium[5] => AMP[5] + NAD+[5] + Diphosphate[5]	EUBREC_1358	0	1000	0	NA	Nicotinate and nicotinamide metabolism
iEre400	r198	Carbamate kinase	ATP[5] + CO2[5] + Ammonium[5] => ADP[5] + Carbamoyl phosphate[5]	EUBREC_2604	0	1000	0	NA	Nitrogen Metabolism
iEre400	r199	glutamine synthetase	ATP[5] + L-Glutamate[5] + Ammonium[5] => ADP[5] + L-Glutamine[5] + Phosphate[5]	EUBREC_2543	0	1000	0	NA	Nitrogen Metabolism
iEre400	r200	glutamate dehydrogenase (NAD)	2-Oxoglutarate[5] + NADH[5] + Ammonium[5] => L-Glutamate[5] + H2O[5] + NAD+[5]	EUBREC_3138	0	1000	0	NA	Nitrogen Metabolism
iEre400	r201	glutamate synthase (NADH2)	2-Oxoglutarate[5] + L-Glutamine[5] + NADH[5] => 2 L-Glutamate[5] + NAD+[5]	EUBREC_1829;EUBREC_2274:EUBREC_2273	0	1000	0	NA	Nitrogen Metabolism
iEre400	r202	uridylate kinase (dUMP)	ADP[5] + dUDP[5] <=> ATP[5] + dUMP[5]	EUBREC_1771	-1000	1000	0	NA	Nucleotide Metabolism
iEre400	r203	xanthine phosphoribosyltransferase	5-Phospho-alpha-D-ribose 1-diphosphate[5] + Xanthine[5] => Diphosphate[5] + Xanthosine 5'-phosphate[5]	EUBREC_1763	0	1000	0	NA	Nucleotide Metabolism
iEre400	r204	N-acetylglutamate synthase	Acetyl-CoA[5] + L-Glutamate[5] => N-Acetyl-L-glutamate[5] + Coenzyme A[5]	EUBREC_1176	0	1000	0	NA	Other Amino Acid Metabolism
iEre400	r205	inorganic diphosphatase	H2O[5] + Diphosphate[5] => 2 Phosphate[5]	EUBREC_1475	0	1000	0	NA	Oxidative phosphorylation
iEre400	r206	ribulose 5-phosphate 3-epimerase	D-Ribulose 5-phosphate[5] <=> D-Xylulose 5-phosphate[5]	EUBREC_2337;EUBREC_0669	-1000	1000	0	NA	Pentose and glucuronate interconversions
iEre400	r207	ATP:D-xylulose 5-phosphotransferase	ATP[5] + D-Xylulose[5] <=> ADP[5] + D-Xylulose 5-phosphate[5]	EUBREC_2559	-1000	1000	0	NA	Pentose and glucuronate interconversions
iEre400	r208	D-xylose aldose-ketose-isomerase	D-Xylose[5] <=> D-Xylulose[5]	NA	-1000	1000	0	NA	Pentose and glucuronate interconversions
iEre400	r209	phosphopentomutase	alpha-D-Ribose 1-phosphate[5] <=> alpha-D-Ribose 5-phosphate[5]	EUBREC_0296	-1000	1000	0	NA	Pentose Phosphate Pathway
iEre400	r210	phosphoribosylpyrophosphate synthetase	AMP[5] + 5-Phospho-alpha-D-ribose 1-diphosphate[5] <=> ATP[5] + alpha-D-Ribose 5-phosphate[5]	EUBREC_0447	-1000	1000	0	NA	Pentose phosphate pathway
iEre400	r211	transaldolase	D-Erythrose 4-phosphate[5] + D-Fructose 6-phosphate[5] <=> Glyceraldehyde 3-phosphate[5] + Sedoheptulose 7-phosphate[5]	EUBREC_2461	-1000	1000	0	NA	Pentose phosphate pathway
iEre400	r212	transketolase	alpha-D-Ribose 5-phosphate[5] + D-Xylulose 5-phosphate[5] <=> Glyceraldehyde 3-phosphate[5] + Sedoheptulose 7-phosphate[5]	EUBREC_2460:EUBREC_0331:EUBREC_0332:EUBREC_2459	-1000	1000	0	NA	Pentose Phosphate Pathway
iEre400	r213	transketolase	D-Erythrose 4-phosphate[5] + D-Xylulose 5-phosphate[5] <=> D-Fructose 6-phosphate[5] + Glyceraldehyde 3-phosphate[5]	EUBREC_2460:EUBREC_0331:EUBREC_0332:EUBREC_2459	-1000	1000	0	NA	Pentose Phosphate Pathway
iEre400	r214	ribose 5-phosphate isomeras	alpha-D-Ribose 5-phosphate[5] <=> D-Ribulose 5-phosphate[5]	EUBREC_1432	-1000	1000	0	NA	Pentose phosphate pathway
